Best Hand,Age,House_Gryffindor,House_Hufflepuff,House_Ravenclaw,House_Slytherin,Herbology,Defense Against the Dark Arts,Potions,Charms,Flying,Divination,Transfiguration,Care of Magical Creatures
1.0,-1.1538425107376837,0.0,1.0,0.0,0.0,0.40805407939341015,-0.792001561236532,-0.6175014001982396,-0.04767244936424375,-1.2563002605882918,0.6309919881406847,0.4852043804817875,0.2931987071313476
0.0,-0.5943004606635631,0.0,1.0,0.0,0.0,0.43346598426415167,-1.0636530661502162,0.1546564009315136,-0.14883562746476858,-0.6050364797949834,0.8950793720237975,0.8935841193552891,2.080715513992936
0.0,-1.0788523390782654,1.0,0.0,0.0,0.0,-0.7719501782133564,-0.8993285738467499,-1.3664077677414268,-1.0276369258004188,2.0642017552763314,0.6212739611348663,-1.6654010178176057,0.4383981193344597
1.0,-0.31933649791236307,0.0,0.0,1.0,0.0,0.6260676740410286,0.6642473314894461,1.1543598175912784,1.555996479941146,-0.5898621977487918,0.8134479451749236,1.027090091680539,-1.1657066487177938
1.0,0.6593813834887617,0.0,1.0,0.0,0.0,0.7097154515174074,-0.7062029397415601,-1.4062112578204171,-0.31786610089296796,-0.731352124936255,0.015112026646949007,0.5025545407407719,0.5371203914787351
1.0,0.3498065722793686,0.0,0.0,1.0,0.0,1.1482194083932802,0.6211587537285768,-0.41434068230418464,1.3787536446756545,0.2913739791905165,0.9184026368377615,0.38231461992617727,0.07602116076566387
1.0,0.6497672589170416,0.0,1.0,0.0,0.0,1.0602675750719817,-1.0044936058344947,-1.4168911215119457,-0.1185714056558386,0.08652117156692861,0.47234519727070073,0.19051959848798217,1.7615633207234749
1.0,-1.3999640997737228,0.0,1.0,0.0,0.0,1.0511220132407342,-0.6502359342853002,-0.06767689650859994,0.22249500824932292,-0.07127085592691614,0.8309403937853967,0.5392901717268501,1.198477064569082
1.0,1.2131549588198502,0.0,0.0,0.0,1.0,-1.9312154499714065,1.2734599301351983,1.8500540901195635,-0.9179402256853547,-1.5159035182974632,-2.457882895658667,0.5950141858222462,0.01950632125296641
0.0,-1.3172826284569286,1.0,0.0,0.0,0.0,-1.1588858963635649,-0.860502494368019,-1.3504463524164079,-1.0460808586744892,1.7080162429218049,0.5406143369865748,-1.963043920977691,-1.3918784416583059
1.0,1.7284720358640573,0.0,1.0,0.0,0.0,0.8184091527689467,-0.845805058657684,0.36043565789287774,0.2982022562725886,0.49427873709195824,0.8302115417599601,-0.005817601250327967,-1.8801733070792814
0.0,0.02677198666956728,0.0,0.0,1.0,0.0,1.0344064954969074,1.2208063686483812,0.5154078977500981,1.4852740478604463,-0.20414835276383803,0.0049080982908398215,0.2842173778797953,-0.6631358197480746
0.0,0.2709707507912623,0.0,1.0,0.0,0.0,0.760397033978023,-0.7570153324409246,-0.6308923707675778,-0.1927161296961969,-0.24321187613950718,0.32681774285857146,0.6715564147600293,-0.07972684939690036
1.0,-0.7231297299246149,0.0,0.0,1.0,0.0,1.1590385070575067,0.8818589068787597,1.1538836556940821,1.7529155009593615,-0.5270119619763897,0.9035826456538886,0.6422764929528606,-1.641730905884562
0.0,-1.0519327902774487,0.0,0.0,1.0,0.0,0.6072125087260098,0.8352594230058623,0.17835908116634389,1.1625559020957066,-0.6272852582005484,0.3379934739152626,0.338155048682708,1.2507790605639115
1.0,1.3400614031665583,0.0,1.0,0.0,0.0,0.662401177643439,-0.8645103103226689,-0.8320756635519038,-0.19827721177239677,-0.6298484815191618,0.47185929592040965,0.6245711685147531,1.1602238142372487
0.0,-0.6269884842074122,0.0,0.0,0.0,1.0,-1.111289678118828,0.8295723572029737,0.5375744472708849,-1.2153709935225907,-0.7871278643492838,-2.4639566625373033,0.6503016930903301,-0.34824061507409076
0.0,-0.6192971845500359,1.0,0.0,0.0,0.0,-0.9441557540577032,-1.1441205995273194,-1.4012490850432553,-1.1270690277682778,1.7784536197173029,0.5685536646283023,-1.7706141204122674,-1.9954041156030469
1.0,0.08637955901423294,1.0,0.0,0.0,0.0,-1.3777300853798973,-0.7197207596717967,-0.6313907238040455,-1.111086184053876,1.5896978545346074,0.21117322148933348,-1.6327904333763175,-0.6447612569027696
1.0,1.0285637670428207,0.0,0.0,0.0,1.0,-1.2473071264573654,1.0602325775166999,1.2410905552728027,-1.1057654026776702,-0.8825823007344492,-2.7086079924087794,1.1416589879388024,-1.1796723290382818
1.0,-0.21742677745212807,0.0,0.0,0.0,1.0,-0.49584174671852294,1.349591213836588,0.2855815900644161,-0.4417849580769661,-0.6431772427759518,-1.907113715103914,0.8327010968455921,1.3347707935690574
0.0,-0.46354836648816733,1.0,0.0,0.0,0.0,-1.0261561929208172,-0.76169646529956,-1.6641678724381777,-1.0434432453039224,1.8978998263646902,0.624189369236612,-1.7978277100752933,0.4945964109936581
0.0,-1.407655399431099,0.0,0.0,0.0,1.0,-1.8506783881227995,0.5475241380476057,1.81537220307118,-1.0076384410045742,-1.2639899305441322,-1.518878536221472,0.03020097665412542,-0.5561996745565587
1.0,1.505424345800147,0.0,0.0,0.0,1.0,-1.024094181491087,0.8544819690222702,0.7878181855612378,-0.8422250056009557,-0.7440657125965777,-1.9212048542623503,0.5745742233256419,-0.3768832218323935
1.0,-0.3577929961992442,0.0,1.0,0.0,0.0,0.6795189151102572,-1.216714626524728,0.3399363091126764,-0.28622840683667067,0.19315126162124865,-0.049998754292033654,0.186224598437065,-1.3047461487686054
1.0,1.109322413445271,1.0,0.0,0.0,0.0,-1.1511196255438914,-1.0237617505814314,-0.37068762264151073,-0.9084045016992722,1.3109216864022073,0.5811870997358658,-1.2771200702564738,0.6893527963662549
1.0,1.3612124772243426,0.0,0.0,0.0,1.0,-1.3568423533568046,0.970754601617492,1.1085663530778411,-1.0410379605722098,-0.9357948168288647,-2.4454924112262484,0.6252026876715829,-1.0732800948443681
0.0,0.7862878278354695,0.0,0.0,1.0,0.0,0.8234522728373653,0.7620238693409955,1.2194871196109203,1.6510086434413116,-0.15472940718097047,0.7502807696371045,1.0730386658062914,1.6560862611969775
0.0,1.2650712315071397,0.0,1.0,0.0,0.0,0.6816539934043325,-0.7419669466438628,-1.3325974067442414,-0.13272864736980294,-1.0467311220584552,0.5799723463601385,0.6057534898414026,0.5871749513115958
1.0,1.6823242379198,0.0,1.0,0.0,0.0,0.6723177882870539,-0.28089401683089993,-1.1939352330682744,-0.08526185649246616,-0.8183991888363681,0.5875038172896478,1.24547952848075,-0.5099922695053598
0.0,-0.4193233934582539,0.0,1.0,0.0,0.0,0.6388378043393004,-0.6353102002889345,-0.4996251539903824,-0.002109842232842974,-1.0558561970727194,0.8858472463682701,0.934278599470996,0.9319236576793148
1.0,-0.6116058848926598,0.0,1.0,0.0,0.0,0.6025778925554695,-0.6908719092972513,1.0300809833987643,-0.03483173660381351,-0.29693703689764533,0.6356080509684484,1.0360877161073858,0.2688376024856403
1.0,1.6707872884337358,0.0,0.0,1.0,0.0,1.1160966650586526,1.2520124943751119,0.34811029154989037,1.5266171569184583,-0.0469714988664605,0.1642837411862602,0.19701757903312325,0.4923653004205255
0.0,-0.5327700634045532,1.0,0.0,0.0,0.0,-1.2209955523817013,-0.960204017209985,-1.4824506273968576,-1.1385351294154602,1.9619804093300268,0.4954255114095196,-2.2343794934100947,1.2786135893148647
1.0,-0.46354836648816733,0.0,1.0,0.0,0.0,1.1484463513613152,-0.9848897062698705,-0.3253228626168318,-0.07165582586285538,-0.7146399088988951,0.13755916692025977,0.1648940164460246,1.4431970042035625
1.0,1.1362419622460882,0.0,0.0,0.0,1.0,-0.7002911038832058,0.9750494349977751,0.44622866182470367,-0.5589731179293332,-0.3723983313976257,-1.6325794521895463,0.07831887879431447,-0.2580720834192517
0.0,0.19405775421750004,0.0,1.0,0.0,0.0,1.0244882962682174,-0.9297738175992037,-0.6836903230617347,-0.3290167366922924,0.36027342199484635,-0.01185549829419676,0.4996520018726372,0.5382903965666946
0.0,0.3978771951379701,0.0,0.0,1.0,0.0,0.5355979801005183,0.47735234529810994,0.9999674995448654,1.4956217832166485,-0.758419763180813,1.0984290871205455,1.1862041193770048,0.08204797560947677
0.0,-1.065392564677857,0.0,1.0,0.0,0.0,1.0157301449764493,-0.7584652368649645,-0.5638537479417529,0.05750523095185317,-0.29478392931001,0.38804131299522676,0.13871847045660363,-1.1203829381707557
0.0,-1.0730838643352332,0.0,0.0,1.0,0.0,1.231301128401466,1.1547852549751483,0.006479141546465756,1.6505269031754461,-0.32472237767141526,0.5034428836893194,0.6694916031431684,0.20794874933261295
1.0,-1.5960922410368168,0.0,0.0,1.0,0.0,0.831631941139896,0.6580739075650835,0.8910425418273428,1.4787403743254919,0.10559155305741279,0.8409013714663602,0.41323963943024805,0.21826835277559117
0.0,-1.173070759881124,0.0,1.0,0.0,0.0,0.20341815421434514,-0.5838495853277222,-0.07923919103537944,-0.3029811238837615,-0.7892809719369192,0.34382429011875354,0.7887900652342701,-0.33251634094213267
1.0,-0.2578061006533531,0.0,1.0,0.0,0.0,0.22942942245830775,-0.7159884937700274,0.26410962672784266,-0.19831593321220584,-0.521167812809951,0.5517900680432655,0.558200943156808,1.2042424256886302
0.0,-0.08282903344804418,0.0,1.0,0.0,0.0,0.3107950660988599,-0.822566453010735,0.1651023304041706,-0.17177010849089117,-0.5028151338486786,0.36058788670379016,0.3897991869000172,0.7151188823875
1.0,-0.16551050476483856,0.0,0.0,0.0,1.0,-1.5397515831246378,1.5890239899180327,2.4217404318097846,-0.1124864452763263,-1.5144681132390398,-1.5669827699002727,0.805144980683023,0.5437553379976972
1.0,-1.6806965372679552,1.0,0.0,0.0,0.0,-1.1711665206802049,-0.5576455144724348,-0.33587260334823416,-0.8122546111882283,1.4941408892166974,0.5357553234836653,-1.3475987884639344,1.3522283373308033
1.0,-0.792351426841001,0.0,1.0,0.0,0.0,0.6642129280982196,-0.8281231477860244,-0.357979933345227,-0.10241203773054496,-0.6382558540042139,0.7891528776603779,0.9764666288096117,-1.181982620080671
1.0,-0.8058112012414095,0.0,1.0,0.0,0.0,0.7409256054082002,-1.1806218840598426,-0.021147603555023584,-0.07052834864486786,0.5767119990185671,0.3953298332495906,-0.18767779285244227,0.12914568546034172
0.0,-0.5289244135758652,0.0,1.0,0.0,0.0,0.8449406961423096,-1.4335382688512883,1.052797051364231,-0.13600402563135203,0.13553000141881796,0.4325012865468457,0.2547686294542525,0.321968459611813
0.0,-0.5616124371197142,0.0,1.0,0.0,0.0,0.9483426277847191,-0.990008529968543,-1.1155059176317839,-0.21193904682996692,-0.05466116882230088,0.13415785746822342,-0.04418570342040697,-0.8086068906832711
1.0,-0.5327700634045532,1.0,0.0,0.0,0.0,-0.892933313033537,-0.3729534619787398,-1.2340403236193325,-0.8353291727171911,1.9433201435705205,0.49882682086155566,-1.5347476455317086,-1.4512940830326353
0.0,0.5478575384568065,1.0,0.0,0.0,0.0,-0.9208136289912582,-0.5049062310330831,-0.9628765504366951,-0.5140152485784943,1.2840591060231383,0.8955652733740882,-1.0455876318699824,-0.8740543581934919
0.0,0.06330566004210422,0.0,0.0,1.0,0.0,1.1029359576123097,0.7493576387003857,0.4919556717748921,1.566292966332904,-0.03794895278494112,0.6472696833754308,0.4035510557164946,-0.8292372164879406
1.0,-0.7365895043250233,0.0,1.0,0.0,0.0,1.1671727127292033,-0.7256650482546461,-1.335325554819608,0.16366575251958895,0.10200304041135393,0.614228391555648,0.1630524027720511,1.5077911547430642
0.0,-0.553921137462338,0.0,1.0,0.0,0.0,0.6087249591967804,-1.3266323058187623,-1.5286865157712617,-0.4116004568794117,-0.46385413940575404,0.5389136822605562,0.4908924783518148,0.2799609951900956
0.0,0.061382835127760195,1.0,0.0,0.0,0.0,-0.9545009237451413,-0.9277848565123106,-0.5833846257540839,-0.9059035522339173,2.029136860277699,0.6623326252344486,-1.5840842091957714,-0.44258633742109493
0.0,0.7882106527498138,0.0,0.0,1.0,0.0,0.5651119078828524,0.9578907793346279,0.7255927342577654,1.4358176582964155,-0.4285841865416327,0.5508182653426835,0.7832314552746291,-0.7132154821901855
1.0,0.559394487942871,0.0,0.0,0.0,1.0,-1.0803324354896817,1.3560927226988295,1.121605278519023,-0.36536933547835954,-1.0857946454341245,-1.63719551501731,0.6242571619406878,-0.8992880102222127
1.0,1.105476763616583,0.0,1.0,0.0,0.0,0.8827228632416726,-0.6519350682135835,-1.3042417929379,-0.2499498343325935,-0.5672033036122488,0.2213771498454429,0.595813029239018,0.41629241343877005
0.0,1.2285375581346025,1.0,0.0,0.0,0.0,-0.9453762281580188,-1.184837187484439,0.16024802452472084,-0.8737875345093826,1.9154322738640062,0.5160763187968835,-1.2123976256853422,0.9014656685480507
0.0,-0.7692775278688724,0.0,1.0,0.0,0.0,1.1031705162613024,-1.0093618379047309,-0.43888772592368513,-0.04619420145621069,0.10415614799898924,0.3571865772517537,0.34911856664826013,-1.058927757087641
0.0,-0.23857785150991276,0.0,0.0,1.0,0.0,0.8107528297013648,1.3045515285645621,-0.4014567151068882,1.3275957894917532,-0.31467454226245045,0.24445746398426133,0.2679904735048661,0.23763533639254805
1.0,1.1535473864751846,0.0,1.0,0.0,0.0,0.5751877153024146,-0.9280023169559273,-0.4610780964978316,-0.03668011592178691,-0.7481668699063592,0.8972659281001065,0.5612314519171633,-0.942063150081253
1.0,-0.7827373022692807,0.0,0.0,1.0,0.0,1.121162736305753,0.693905717091469,1.0642197398113395,1.651336636813818,-0.3231844436802472,0.8780728247636154,0.4945651224158214,0.9000723408091038
1.0,-0.06360078430460353,1.0,0.0,0.0,0.0,-1.5581142205928913,-0.8991869590502698,-0.15281727875894058,-1.1987936618205208,1.2799579487133568,0.09650050282067739,-1.6884969459127692,-0.4990941159842189
1.0,0.2478968518191336,0.0,0.0,0.0,1.0,-1.6755121708577283,1.101893702326804,1.1329611104015849,-0.9553998021036343,-1.6044885161887448,-2.098558847118534,0.36795368461004246,1.8927436913576
0.0,-0.35394734637055597,0.0,1.0,0.0,0.0,0.7737386561562509,-0.7162131464417559,0.2716943458447421,-0.1867871939418012,-0.2727402087699342,0.18469159789847858,0.6854359943779379,0.5254105445201179
0.0,-0.12513118156361322,0.0,0.0,0.0,1.0,-2.062612198249511,0.7389810974262959,1.9315143178372993,-1.372543595442005,-1.3761565829666573,-2.475132393593994,0.5307918230748693,0.2596346404207074
1.0,1.105476763616583,0.0,0.0,1.0,0.0,0.38087890810773567,1.2076598391311173,0.14635320030924137,1.463526265077902,-1.3335045469449294,0.433716039922573,0.8791148761181314,1.3744717639500819
0.0,-0.95771436947459,0.0,0.0,1.0,0.0,0.7666536641546197,1.1136411528341321,-1.1663140290555143,1.2340504852408496,-0.0009360080641627349,0.42521276629248195,0.058346389908911264,-0.5419201131182834
1.0,0.2652022760482302,1.0,0.0,0.0,0.0,-1.0835921847660512,-0.9859005878181442,-0.8879085471099488,-1.0290627858781174,1.821925887200987,0.543043843738029,-1.546704129223607,0.31737668507932
1.0,0.6074651108014723,0.0,0.0,1.0,0.0,0.7814280730574593,1.2666076954936418,-0.691635371376398,1.2917226532398005,0.005933430429721361,0.033576277958003824,-0.012547704890655438,0.9899708499484061
0.0,-1.3826586755446264,0.0,1.0,0.0,0.0,0.4980786992699179,-1.2822049729495046,0.8477812709639662,-0.11146602145076197,-0.14560433216670654,0.6195733064088484,0.33071130978613417,1.1427249663165704
0.0,1.6823242379198,0.0,1.0,0.0,0.0,0.4460237520786812,-0.6845940593431371,-0.5466911278191608,0.11778540180857584,-0.7158702560918296,1.1987677159556198,0.7897796608564395,0.39829580919120183
0.0,-0.28472564945416984,0.0,0.0,1.0,0.0,0.468800492682078,1.2462783972681097,0.9760025161106816,1.5158674019077565,0.02090265461042399,0.44877898178159126,0.2613279256627323,1.0686729278781015
1.0,0.695915056861299,0.0,0.0,1.0,0.0,1.0097640442624034,0.9225330764485061,-0.3926454279156437,1.4683425288707062,-0.09792837844049614,0.40626261363113614,0.366991404249537,0.1305032135961625
1.0,0.33442397296461635,0.0,1.0,0.0,0.0,0.5495792255104555,-0.009088323183976177,-1.0772179752288937,-0.10810408938257132,-0.8556171914226355,0.42667047034335476,1.113873313542498,-2.3238325608338153
0.0,-0.2731886999681057,0.0,0.0,0.0,1.0,-1.002521731687683,1.0947110866721639,1.022852677147571,-0.8095509435968079,-0.9290279072677252,-2.1770319151905175,0.7294106499926019,1.7334319239198357
1.0,-0.19819852830868742,0.0,1.0,0.0,0.0,0.7723234958361994,-0.6083210034739126,0.16630442490552727,0.04666208893925348,0.3402802801096613,0.1258975345132778,-0.05924029598127313,-0.6463256916937665
0.0,1.1285506625887114,0.0,1.0,0.0,0.0,1.3261227932993016,-1.1729327550426651,-2.1458290354759915,-0.28137911593344617,-0.043793101951379816,0.17545947224295125,0.14492419947051585,0.43539705270263424
0.0,-0.688518881466422,0.0,0.0,0.0,1.0,-1.201975209894339,0.8614396330950694,1.3884649186620242,-0.7242453339642375,-0.5207576970789729,-1.8966668360726588,0.20651235418085512,0.15662461770132258
0.0,0.3132728989068317,1.0,0.0,0.0,0.0,-1.7212095268470817,-0.7362554545807697,-1.4049495471979172,-1.2153231611557678,1.3443461184769268,0.2677807287982251,-2.227247542631644,-0.3638885045262725
1.0,-0.6366026087791324,0.0,0.0,0.0,1.0,-2.1352612215243894,1.253457633828361,1.820710414651433,-1.0042799255340213,-2.0797101194596803,-2.1940384624506994,0.4247480035630627,-0.9349701614079033
1.0,-1.0442414906200723,0.0,1.0,0.0,0.0,0.7099711148701099,-0.5991832115758535,-1.4930867826195442,-0.13573753101619057,-1.4565392662383756,0.3970304879756089,0.6299237249000634,0.3218448456313319
0.0,-0.06552360921894756,0.0,0.0,1.0,0.0,0.702535369772194,1.332693638803315,-0.5145808722176676,1.3653355269157066,-0.31293155040579335,0.39314327717328157,0.0006018194169242713,-1.2738961657775878
0.0,1.2439201574493552,0.0,1.0,0.0,0.0,0.8117002016825,-0.6343171719677272,-0.5679809206040766,0.07070354759758518,-0.0018587684588635797,0.7252568500971225,0.6310215157662713,-0.3337148177462663
0.0,1.301604904879677,1.0,0.0,0.0,0.0,-0.4890459645208723,-1.3343851615485631,-2.2955351448385524,-1.0066829325339797,2.0180637355412894,1.1142208810050003,-1.905866508464811,0.6394065999456621
1.0,-1.1250001370225229,0.0,0.0,1.0,0.0,0.8084275881238303,1.2299246084270958,0.310980523662882,1.45173330892409,-0.012521777464295574,0.21967649511942455,0.20212115559394744,-1.5273144342905645
0.0,-1.3095913287995522,1.0,0.0,0.0,0.0,-1.2883646513890963,-0.8132062014155923,-0.19944614859515625,-1.1133958040519363,1.7871685790005885,0.19052241410196957,-1.6501733367113243,1.7060953686093685
0.0,-0.27126587505376165,0.0,1.0,0.0,0.0,0.8813548532079833,-0.6594915486308868,-0.4990449435326469,-0.053303002258925154,-0.36409348784531803,0.29158989496248017,0.3078691094847054,-0.33273616631446945
0.0,1.590028642031285,1.0,0.0,0.0,0.0,-1.322042676885383,-1.0627021877319347,0.16365056685457952,-1.059387367578515,1.997045304328659,0.3554859225257356,-1.7724118448305766,0.49265633683565946
0.0,-1.5326390188634629,0.0,0.0,0.0,1.0,-1.3785177769824817,1.1648492693312371,1.5001719581183472,-0.7174804706563059,-1.2276946883525657,-2.0434090438605153,0.6062608208598627,-0.3910996896503565
1.0,-1.3961184499450348,1.0,0.0,0.0,0.0,-0.9291223841265437,-0.8524731879665209,-0.42199625082967035,-0.6356780124606403,1.8323838383409299,0.8047017208696869,-1.318998554480097,1.1594079061792253
1.0,-1.7479954092699974,1.0,0.0,0.0,0.0,-1.4145193687469781,-0.48691985891512785,-1.9834341616324955,-1.010460550647176,1.6474216436697826,0.511217305293974,-2.1845402009710915,-1.0947496031180772
0.0,0.9766474943555313,1.0,0.0,0.0,0.0,-0.9365217280145,-1.2614748130968239,-1.362438454399412,-1.3027003678181588,2.200770293692057,0.5342976194327925,-2.200431899052347,0.6979667147282002
0.0,1.4938873963140828,0.0,0.0,1.0,0.0,0.548956528602483,0.9752370165123712,0.6750392859019951,1.3520529341951002,-0.1564723990376276,0.3690911603338812,0.4840147955911004,0.2639359380296317
0.0,-1.7403041096126208,1.0,0.0,0.0,0.0,-0.9570165612433975,-1.190186781918114,-0.2666978091974268,-1.0308416943776124,1.9051793805895523,0.5199635295992109,-1.4800424484866417,-0.9910421522556884
0.0,0.8420497503514474,1.0,0.0,0.0,0.0,-0.7276489310036263,-1.4299109673427475,-2.377871973625638,-1.003805018463412,2.037031588099029,1.1771451058676738,-2.1041878937758964,0.5338537572358657
1.0,-1.6864650120109874,0.0,0.0,0.0,1.0,-1.2617429997718856,1.053670272778902,1.413311724034362,-0.5347824678411508,-0.9936211348967843,-1.640353873794201,0.18743919923543503,0.5322387673321766
0.0,1.3919776758538478,0.0,0.0,0.0,1.0,-1.304243404111632,1.2591720776755344,1.6517240585985549,-0.8519976136894011,-1.3659036896922034,-2.402247191050357,1.371795017465808,0.27979368243805924
1.0,-0.2462691511672889,0.0,1.0,0.0,0.0,0.9496429494358356,-0.7590654185741806,-1.5057448042782113,-0.2978744492923828,-0.819527007096558,0.09455689741951383,0.6445430948358662,-0.47030088685771543
0.0,-0.28087999962548177,1.0,0.0,0.0,0.0,-0.7680081375840756,-1.1801309430245353,-0.4485246294960264,-0.873519901028344,1.97900021216562,0.8032440168188142,-1.2755671429729205,-0.9207449147782838
1.0,1.607334066260382,0.0,1.0,0.0,0.0,0.39634035242141513,-0.8314754747799971,0.13369531673956572,0.16103952780778671,-0.6726030464736343,0.9767107988726713,0.3040929313715745,-0.6813029175064313
0.0,1.074711564987078,0.0,1.0,0.0,0.0,0.34846684813866946,-0.8271541198648644,0.06802213420014368,0.00023280487564427435,-0.4049000030776444,1.1122772756038368,0.7351178888544108,-0.9645896927417197
1.0,1.5938742918599738,0.0,1.0,0.0,0.0,0.8513351765911292,-0.45333768579373523,-0.7591361851910617,-0.0946187785358962,-1.1289593261195752,0.12954179464045967,0.7094197613823581,-0.3557911398746767
0.0,-1.71146173589746,0.0,1.0,0.0,0.0,0.8474171377798423,-0.6313189861036969,0.927520897506774,0.2532956358862007,-0.8097867584858268,0.5598074403230656,0.6581004378432427,-0.07405356585820436
0.0,0.22866860267569328,0.0,0.0,0.0,1.0,-1.3073478003422145,1.046309775774938,0.17629332818093205,-0.8341117250949404,-0.9479957598254647,-1.9865585858764787,-0.48841510154540524,0.432456268548614
0.0,-0.28857129928285824,0.0,0.0,1.0,0.0,1.3538548731796203,0.6734159050749319,-0.8054940219727206,1.23370654774607,-0.0317972168202688,0.5039287850396102,-0.08967312474104176,0.4162879218593034
