Best Hand,Arithmancy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying,Age,House_Gryffindor,House_Hufflepuff,House_Ravenclaw,House_Slytherin
1.0,1.847763267551249,0.9601663785417452,-0.4447292440075451,0.0340621793082946,-0.7017792170862782,-1.7238539323820434,0.9067254108550802,0.8408820305603244,-1.3796499835286793,-0.025811743282722,-0.2081090408864361,-1.3854867158464104,1.299682079965333,0.0,1.0,0.0,0.0
0.0,-0.2182221195131208,0.5422015520511774,-0.9584337853414318,0.7702027249990323,-0.3975360364118666,-0.9869883241721888,0.2090235063720306,0.4077644690733077,-0.8326962874906828,0.7604435008974556,-0.1175270656468547,-0.3173402945138085,-1.5922465912081287,0.0,1.0,0.0,0.0
1.0,0.7563533029636803,0.6722569711689534,1.1194709626807822,0.320258074629644,1.6729590356050228,0.8706194485545885,0.1827885650947392,0.1597404473268078,-0.6454655052364328,-1.450590513026056,1.2474822693913163,-0.3660415375674642,-1.3865043253733145,0.0,0.0,1.0,0.0
0.0,0.638504882743733,0.6769608012357745,0.9797511208744584,0.4803625695505007,1.959266842532212,0.9834802362097832,0.5590614254344041,0.952569953770988,0.4543930270312986,-0.2901677238307131,1.4441655451730426,-0.7563691845259223,0.5478575384568065,0.0,0.0,1.0,0.0
0.0,-0.4919095691028669,0.7164821332581142,0.8204340005390879,0.7672873168972867,1.6682605250253253,1.175330857162536,0.0830110434909922,0.6894191388019788,0.4380061142095192,1.5361094834331313,1.4934898262953666,-0.0295415802998889,-0.553921137462338,0.0,0.0,1.0,0.0
0.0,0.2379037498401975,-1.2243530539409098,-0.7920952378331133,0.2609781098941524,-0.5229488386493575,1.262371622965738,-1.668679630852694,-1.582648462885721,-0.2487332468264262,1.114285659045602,-1.0539561162122613,1.6774626209639325,-0.9211806961020528,1.0,0.0,0.0,0.0
0.0,-0.0318474670903802,-1.4036885886263302,1.216979068058803,-2.0242159405240243,-0.893421190822415,-1.3851068529309924,0.945777318047374,0.6860623642503377,1.3271490544357247,0.0248187975603386,-0.7760956196012097,-1.5218501963966466,-0.484699440545952,0.0,0.0,0.0,1.0
1.0,0.2484600101534215,-1.738057823741999,-1.1287196786752558,-0.6724383840146968,-1.095073073487226,0.7811404557471604,-1.8018688398179104,-2.623296471032049,-0.6338540920487928,-0.7444851449479608,-2.0199375974136258,2.0283166288157433,-0.9115665715303324,1.0,0.0,0.0,0.0
0.0,0.0490242220888953,0.6812136075130667,-0.949038398220762,0.7770053439031048,-0.5508402324446797,-0.8740479670919148,0.56816796799026,0.4312027336888802,-0.3773573574320579,0.4557873138339985,-0.0237107113172844,-0.4039772426829435,-1.6268574396663216,0.0,1.0,0.0,0.0
0.0,0.8020970976543177,1.2776355075074255,0.7838464488473729,0.9742812921212176,1.4160270805525976,1.1429207117232238,0.3307736041254135,0.6508650585959602,-0.1072872203119534,0.833702899324288,1.6181637515556513,-0.2182973454825843,-1.4538031973753565,0.0,0.0,1.0,0.0
0.0,0.3874805908885921,-0.6694112633197514,-1.0234474403915996,0.8736997126109965,0.274201730792216,1.6976580855486276,-1.7763732454423786,-1.0163024418314437,-0.2182791099582518,0.8044913330181657,-0.5480980876721872,1.6797182574843124,-1.5499444430925593,1.0,0.0,0.0,0.0
1.0,-0.418731425575602,-1.2747038252175609,1.2870164239202362,-2.02178643377257,-0.6583866037569979,-1.1052407414212515,0.6396024293781741,0.5977314589474285,1.27197842231514,1.735253322757445,-0.6351427454985632,-1.1497726994667166,0.4363336934248514,0.0,0.0,0.0,1.0
0.0,0.789870920455386,0.4688855048677675,-0.7128398504912147,0.4580111074371187,-0.751410360839722,-0.8146092441726223,0.4988311116206436,0.6977538920923606,-0.1204977790438748,-0.7979264147522623,-0.1869272744446414,-0.6137514390782692,1.0170268175567565,0.0,1.0,0.0,0.0
1.0,-0.7172887087846386,0.9419677526511347,-0.6894226728788061,0.375407877887663,-0.4279799163277456,-0.614719289883987,0.7206536496503222,0.0746381846518657,0.0795924462909803,-0.540213578790583,0.1919722638863745,0.0321808372123232,-0.1866615788226232,0.0,1.0,0.0,0.0
0.0,1.2546445736811194,0.3238666749422642,1.6540219919022878,0.0075805557174398,2.411103015961475,1.3676269666852074,0.4858649272368009,0.4754969495993985,0.1937107294137595,-0.2127509154014275,1.479169726761029,-0.8280369085143546,-0.5789178613488107,0.0,0.0,1.0,0.0
1.0,0.2766696775441276,0.701621343677417,-0.879602446377322,0.4937248566835011,-0.4334419458111682,-1.117436752261489,0.0201495382947889,0.4680404822939836,-1.2464852740086647,-1.900827094107229,-0.230100540966606,-0.3327196344254892,-1.6230117898376335,1.0,0.0,0.0,0.0
1.0,-1.4642186758062077,0.7082141304308905,-1.3842034978651103,0.4004317974276452,0.1062441662540163,-1.3244564812583903,1.338735783197028,-0.1355530036395247,-0.0024771242238704,0.5164259650657745,-0.1039073686267218,-0.4344283357080714,1.643867739632919,0.0,1.0,0.0,0.0
1.0,0.2728527246625098,-1.7258168661602569,1.1371951057499026,-2.594421175090414,-0.4796541465040552,-1.2059782826459675,0.9244053971756516,0.5099190795455669,1.694832015438922,-2.1206221062357655,-1.107281233159632,-1.5180566258850987,1.3650581270530306,0.0,0.0,0.0,1.0
1.0,-0.1063973280594764,-1.275371447182862,1.1542652080287723,-2.113378838302408,-0.9043032425389927,-1.3255030129973764,0.8431776450023675,0.6865508532279186,1.3817626207863796,1.282209808053764,-0.7940065632449573,-1.3449877874123175,0.7882106527498138,0.0,0.0,0.0,1.0
0.0,0.8942407258121207,-1.1842118472469616,-1.209557688353126,0.3027656260191713,-0.1688340566847491,1.3235699158933167,-1.5792057218046742,-2.0050202241376924,-0.6439089090075438,-0.9061820598219522,-1.2632466372496831,1.664031330774398,-0.4943135651176721,1.0,0.0,0.0,0.0
0.0,0.4206403690476462,0.3021552596297115,-0.7213580644543887,0.7155388230913041,-0.5068632770660706,-1.1367212700556055,1.036164241553314,0.6426984114353345,-0.1709812608167236,0.2703161865784749,-0.0501267053286497,-1.0935868443227093,-0.8192709756418178,0.0,1.0,0.0,0.0
1.0,-1.426645545877783,1.0097640442624034,0.922533076448506,0.4062626136311361,1.531643955372469,0.3025402574918132,0.3272936559176999,0.366991404249537,-0.3926454279156437,0.1305032135961625,1.4683425288707062,-0.0979283784404961,0.695915056861299,0.0,0.0,1.0,0.0
0.0,-1.0491846898190549,-0.7654662741157964,1.5429043554689323,-1.954489096757278,-1.2199077971168752,-1.7153904738067876,0.8212373712395264,0.787375453094708,0.8081898180661787,2.658706897765368,-0.3609129533026113,-1.2186721422710465,-0.961560019303278,0.0,0.0,0.0,1.0
1.0,0.2201907028739402,0.57100080102991,-0.4733368123450817,0.2765269531034617,-0.8045193999109012,-0.5054299793583805,0.634988146721242,0.5903875990226976,0.548236071898526,0.4537582531826544,0.0238699661477285,-0.3177504102447866,-1.571095517150344,0.0,1.0,0.0,0.0
1.0,1.150572967768261,-0.7405964544315562,-1.2145098883911305,0.6448401766239759,-0.895833057452809,1.2598782666955364,-2.0090899323994824,-1.760480694406174,-1.1444686624678455,0.0047200081637927,-1.1691170948040026,1.9612627068008148,1.0112583428137245,1.0,0.0,0.0,0.0
0.0,0.8799867923948295,-0.3098718364057175,-1.5409726586605894,0.8224371201553061,-0.4526836719585854,1.819687008122986,-2.3514821327864737,-1.6931769334429845,-0.8686489209377763,-2.391990253062435,-0.9792635976851872,2.5406537057402017,0.9516507704690584,1.0,0.0,0.0,0.0
0.0,1.837445566793126,0.6893489029154282,-0.3159273123916645,0.6822545805963763,-1.3323498654606267,-1.329336556761991,0.5753682041439541,1.3738280681118027,-0.7886804583131047,1.1924183797289982,-0.0351938959526205,-1.2892120479992888,-0.4039407941435015,0.0,1.0,0.0,0.0
1.0,0.0568370475184566,0.4239239449148954,-0.8515676411690627,0.4222973581907363,-0.2440313567472824,-0.5034118636831267,-0.0464965894955106,0.2074239569539181,-0.5012760306294668,-0.3183893818845393,-0.2245861523913486,0.0138281582510508,0.7785965281780933,0.0,1.0,0.0,0.0
0.0,-1.344819618478103,0.2498501364036187,1.435372948675402,-0.3677782373822925,0.9895629061485898,0.593992943153305,1.2395637853318318,0.5318676691236419,1.9180683632896969,0.2383993223249244,1.3062568595589648,-0.5256790858507108,0.8574323496661996,0.0,0.0,1.0,0.0
1.0,1.6394411360592065,0.1336204754124969,-0.7330939852537732,0.8666541430317787,-0.7352338183882347,-0.815321410056861,0.3284097959947128,0.9063513868236552,-0.5518890146659781,0.9873151388375716,-0.2720905258426173,-1.0011057469871358,-0.2116583027090959,0.0,1.0,0.0,0.0
1.0,-0.5943112581300174,-0.8075308225078827,0.9944523295385872,-2.4243557024885938,-0.6813184931890013,-0.9558997595105676,-0.7580639419694165,1.468985915061999,1.1229201439765442,0.5326639545567277,-0.8868651313721789,-0.3403067754485851,-0.6058374101496274,0.0,0.0,0.0,1.0
0.0,1.237527925602615,0.9756124240996722,-0.7185529924468125,0.8982377308006885,-0.7685229558361335,-1.04606450447877,0.0353259489663443,0.7005266994115062,-1.6092514070664627,-0.4013535512698692,-0.0163616098145724,-0.5368547395198654,-1.196144658853253,0.0,1.0,0.0,0.0
0.0,-0.2257963853875809,-1.585547445787049,1.1965012983805974,-1.9661507291642597,-0.2686210979059186,-0.9494023191797044,0.8197984268469555,0.3149979284135705,1.3362257505463866,-0.8623964471133415,-0.7078228880214106,-1.305104032574692,-0.1962757033943434,0.0,0.0,0.0,1.0
1.0,0.1752222267373814,1.315272110243947,-0.7834571312469414,0.1183660635837686,-0.229702287928626,-0.9823838555333696,-0.5098164989494212,0.084203720592277,-2.0490622576038375,1.0840847743123747,-0.1621113869901187,0.3373069410600697,1.5554177935730924,0.0,1.0,0.0,0.0
1.0,2.19361498255908,0.5803048833441844,1.2109523193315326,0.8066453262708508,2.326855777387489,2.342581393528069,0.7310227297428223,1.0651451931894391,1.648351440400686,-1.0457937842834588,1.7948246263581231,-0.76129057329766,-1.401886924688067,0.0,0.0,1.0,0.0
0.0,1.0926029958786918,-0.8244738646822434,-0.7970795320067359,0.9526586820332708,-0.2736343256569856,1.163266704705552,-2.0726740369118355,-1.810622580777468,-2.0837035591971897,0.7254520423165024,-0.8257160058514904,1.616252848115443,0.6324618346879449,1.0,0.0,0.0,0.0
0.0,-0.4792062727937329,0.5454781392649151,-1.112683701129442,1.074619920956291,-0.689775855744436,-0.6544903852669107,0.2246349286052875,0.5297689629775628,-0.1227582397419356,-2.350914586349082,-0.0217632506680308,-0.0739366081782741,-1.4384205980606042,0.0,1.0,0.0,0.0
0.0,1.1426408625611493,1.5184871044022714,-0.8463425818099695,0.2075289613621517,-0.8946669167731724,-1.3537801108344574,0.1225685180072268,0.6724544794225559,-1.5845139403184472,1.3179994975290386,-0.1788105773409979,-0.3110860296163916,0.253665326562166,0.0,1.0,0.0,0.0
0.0,0.0932173796713755,-0.9365217280145,-1.261474813096824,0.5342976194327925,-1.0219569954182264,0.96537392844983,-2.0520518594479245,-2.200431899052347,-1.362438454399412,0.6979667147282002,-1.3027003678181588,2.200770293692057,0.9766474943555312,1.0,0.0,0.0,0.0
1.0,0.7448428044300518,0.2096088256350149,-0.8087862871578348,0.4572822554116823,-0.974471617201414,-0.8560950984619553,0.7061008240569627,0.9829561451553726,0.5693071447405772,0.7093317549184378,-0.2993253644193715,-0.8175789573744118,1.4285113492263843,0.0,1.0,0.0,0.0
1.0,0.495965548570821,0.4168964550309385,-0.9988405424537524,0.5029569823390285,-0.7924492670534352,-0.519064636973499,0.7762481699485754,0.5968504578046648,0.7846308802884367,0.9095637511913008,-0.212945804265022,-0.4297120048018227,-0.7519721036397758,0.0,1.0,0.0,0.0
1.0,0.3737634164702785,1.1009308417960173,-0.715121088869035,0.1844486472233331,-0.2494446704193969,-1.2371666214239487,0.5262521311227701,0.1958883225575345,-1.316664437993598,-0.5811966564299641,-0.0563255522958349,-0.4445787000497808,0.8881975482957045,0.0,1.0,0.0,0.0
1.0,-0.8110426139393739,-0.9291223841265436,-0.8524731879665209,0.8047017208696869,-0.2628718128543774,1.2355049298221277,-1.801884190422821,-1.318998554480097,-0.4219962508296703,1.1594079061792253,-0.6356780124606403,1.83238383834093,-1.3961184499450348,1.0,0.0,0.0,0.0
0.0,-1.6226818602821185,0.5036389748055042,-1.076814704629302,0.9167019821117433,-0.9130624154320492,-0.0596475021537731,1.176155996948131,0.3596669195272099,2.1890710555286557,-1.689394768230795,0.2724684429213969,0.196842303200052,-0.2674202252250736,0.0,1.0,0.0,0.0
0.0,0.4215349673792753,-1.3026074042844151,1.015278016541091,-2.6690070323600694,-0.6018278991744218,-1.2099547232392922,0.2187017645274288,0.8369975099454703,1.1869746795585825,-1.0285514831414997,-1.1698915236001968,-1.1107091760910477,0.6036194609727842,0.0,0.0,0.0,1.0
0.0,-0.7403693457406708,-1.4375009414315956,-0.7627408814473479,0.572197924755484,-0.14906762046642,0.4398070980701946,-1.4173788280751936,-1.5715044203685258,-1.141558595814832,-0.3846279007548854,-0.943629623267355,1.1140661355326933,0.4709445418830443,1.0,0.0,0.0,0.0
1.0,0.1086641108641723,0.6765311464038367,-0.9043271122561786,0.5442585971137563,-0.8561668087334681,-0.8526977124950449,0.2820912207506915,0.7186803422984718,-0.1285509152647189,0.3424840817242061,-0.1575160631774041,-0.2540799430104282,-1.7422269345269652,0.0,1.0,0.0,0.0
1.0,-1.3989726374860545,0.5206693629603225,0.7153379313266875,0.5044146863899012,1.3626176459189625,1.0069352802481846,0.1351492427748269,0.6080711306613841,0.9788737352209632,1.642874529016363,1.305189742232445,0.1806427318264149,-0.3712527705996526,0.0,0.0,1.0,0.0
0.0,-0.0611902923678165,0.5651119078828524,0.957890779334628,0.5508182653426835,1.6664800924156304,1.0641100429188246,0.4570567528826049,0.7832314552746291,0.7255927342577654,-0.7132154821901855,1.4358176582964155,-0.4285841865416327,0.7882106527498138,0.0,0.0,1.0,0.0
1.0,0.5431407005920651,0.6642129280982196,-0.8281231477860244,0.7891528776603779,-1.0718436634406052,-1.082946257015197,0.4240831485636256,0.9764666288096115,-0.357979933345227,-1.181982620080671,-0.1024120377305449,-0.6382558540042139,-0.792351426841001,0.0,1.0,0.0,0.0
0.0,0.927281224193624,0.5075792368574932,-0.4607000286322122,0.3894990170460995,-0.7046704336182145,-0.9048635151582928,0.3092801286230406,0.7139135928327124,-0.6159042125001545,0.84746695371666,-0.1301274777072843,-0.6593768141495888,-1.4941825205765815,0.0,1.0,0.0,0.0
0.0,-1.9149769551697509,0.9046938744651034,-1.204292100810224,-0.0660334988516339,-0.1573732878072135,-1.0355311833677714,0.6648892917382867,-0.0311755699672438,0.2404279495639377,0.3492426574233245,-0.1616239523948643,0.2815312016470408,-1.7249215102978686,0.0,1.0,0.0,0.0
1.0,-0.1341298763399802,-0.8337881922206571,1.0074000265118783,-2.151522094300244,-0.64303687270174,-0.8371599984365871,-0.068799340583107,0.6376003736204879,0.9158024440241528,1.1539651406472144,-0.7642924136545037,-0.5199374656170166,0.192134929303156,0.0,0.0,0.0,1.0
0.0,0.0065606212808981,-1.3765785041344418,1.1780501272667103,-2.0652746046236063,-0.5696957981665856,-1.1105386520099558,0.7275462559093648,0.4657420000307232,1.18426425685499,-0.2507961080541012,-0.7725583021880044,-1.274242823818586,-0.2116583027090959,0.0,0.0,0.0,1.0
1.0,-0.9647346073132628,0.8840121261156998,0.8733129412685895,0.5515471173681201,1.8616277473839025,1.0741646403482934,0.2297343900556377,0.9683417939514476,0.803070067912229,-0.0656919672357887,1.6114341930899003,-0.0808060466721582,0.3113500739924876,0.0,0.0,1.0,0.0
0.0,0.8262512526083049,0.930546481642712,-0.617957341699794,-0.3497998874215287,-0.8669080892878445,-0.467708139573522,-0.1732146663483182,0.5947848536079955,-0.0467422498601141,-0.2755004571816221,-0.3547186617989313,0.2289338591490925,0.8093617268075982,0.0,0.0,0.0,1.0
0.0,1.002188924495372,-1.503857922204639,0.8895170024932486,-2.2358259785757184,-0.205753505496309,-0.816681725800457,0.4125332809881415,0.2250579544458207,0.8927118638954625,0.0922472266875146,-1.1086820381880436,-1.1679203205624995,0.8305128008653829,0.0,0.0,0.0,1.0
0.0,-0.0560016220443674,0.8117002016825,-0.6343171719677272,0.7252568500971225,-0.8623949579120447,-0.6787925513855964,-0.0488089509625017,0.6310215157662713,-0.5679809206040766,-0.3337148177462663,0.0707035475975851,-0.0018587684588635,1.2439201574493552,0.0,1.0,0.0,0.0
0.0,0.4741969891678449,0.5055338016392713,-0.9592111773039504,0.7704456756741774,-1.38811754768544,-0.6712424636946954,0.4058350366508468,1.1370842881153769,0.6925107968077874,0.9926017898615644,-0.1852064481048631,-0.3860346794526493,1.178544110361657,0.0,1.0,0.0,0.0
1.0,-0.2780409279547236,1.0388034665686472,-0.9727765376387634,-0.0315345029809789,0.1764035593574967,-1.2433483275891035,-0.6102040221772874,-0.0979792663846551,-2.3812025823423095,0.6630397066694848,-0.3861388324727638,0.2819413173780189,-0.2443463262529448,0.0,1.0,0.0,0.0
0.0,-0.0325035058669083,-1.7028426765848006,-0.6905360465647735,-0.2254091417470542,-1.0498627913976883,0.6624193180596791,-1.7780305116804014,-2.329642792605308,-1.0281206600933843,0.5556625316916288,-1.58309028554149,1.7340585918389175,-1.025013241476632,1.0,0.0,0.0,0.0
0.0,0.972249700330183,1.4841242991993493,-0.5860851961606696,-0.3225894118052374,-0.2360685891754106,-1.6847537466297764,0.2226756561756342,0.2777080718387885,-2.317475524286211,0.1664402561484643,-0.2238174179245399,-0.5050707703690585,-0.2904941241972023,0.0,1.0,0.0,0.0
0.0,-0.2597911219894889,0.8263489515519629,0.9070006259145024,0.6210310104597208,1.286156156429445,1.405552214066731,0.585731909075892,0.6582913967974071,1.3603639101611866,-0.0129728529738191,1.5730840235560029,-0.0346680269371158,0.9593420701264348,0.0,0.0,1.0,0.0
0.0,-0.0791418988891749,-1.174894781535153,-0.922541112927476,0.6003802030723564,0.1277348351544918,0.9524556370570656,-1.2636365837513643,-0.9894908376505216,-0.1565029102079192,0.6009966217583388,-0.7855618727688107,1.0433211719389617,-1.1922990090245649,1.0,0.0,0.0,0.0
0.0,-2.7073525174380806,0.1384528510376692,0.8205426249125349,0.3722495191107721,1.086429060094412,0.6053054919848666,0.4268454011523928,0.8388784782426758,1.6956921880392748,-0.3364932013078265,1.276862731279878,0.0066511329589331,-1.6480085137241065,0.0,0.0,1.0,0.0
0.0,0.1248861606110476,0.760397033978023,-0.7570153324409246,0.3268177428585714,-0.7802984817862935,-1.0381987466833786,0.1046771605246922,0.6715564147600293,-0.6308923707675778,-0.0797268493969003,-0.1927161296961969,-0.2432118761395071,0.2709707507912623,0.0,1.0,0.0,0.0
0.0,0.5028241357799779,1.17344519257024,-0.5629363510649608,0.2410561545322248,-0.8125096012796856,-0.6448031588161517,-0.153132494905318,0.5039055808924643,-0.8232647095458767,0.8972089158922452,-0.0159732565505982,0.1684417888298148,0.0325404614125993,0.0,1.0,0.0,0.0
0.0,-0.6494185153583734,-1.0250361245579735,1.020593882812926,-1.8903501185188771,-0.7913825552207764,-0.8178091322262138,0.5716994447337811,0.5387231456530718,1.663680497208286,-0.773775235079226,-0.5879652265539237,-0.7342229350531021,-1.025013241476632,0.0,0.0,0.0,1.0
0.0,-1.6081297274209507,0.5620961217184021,-1.2290231564670118,0.1752165215678058,-0.2826642227299843,-1.043430892877522,0.3144650138301992,0.2163249348349707,0.0327042088643672,2.590056000174618,-0.3027487952449006,0.1540877382455794,-0.3808668951713728,0.0,1.0,0.0,0.0
1.0,-1.1338733318799483,-1.712756225023164,-0.8316471100745889,0.2493164774871704,-0.018066474257343,0.4848104722671592,-1.3872076743315482,-2.123022055448631,-1.0526501579763492,0.8447558933257281,-1.1705964815779095,1.3351185145299185,-0.2962625989402344,1.0,0.0,0.0,0.0
0.0,1.3826317749928638,0.4571160691013586,0.6468887815301835,1.1210234999090731,1.9572154438824656,1.6105613149436404,0.6841057822779218,0.8308957554595564,0.962770163261196,0.1418013642134768,1.4720916753369877,-0.7439631836638331,1.6380992648898864,0.0,0.0,1.0,0.0
1.0,-1.382094548962651,0.7575937969029901,1.159568669635249,0.130270646665896,1.76956270612652,0.4011994856745505,0.3089550333569618,0.6202943753406779,-0.010298018203708,1.279081246981067,1.4543527004406296,-0.2762261924832485,-0.7269753797533032,0.0,0.0,1.0,0.0
0.0,-0.1741482417081911,0.0246398174116221,-0.8004141453150535,0.7930400884627052,-0.7012638980987177,-0.4786568389601018,0.2963189824339733,0.6607852199418124,0.4649211412781447,-1.7639574525747197,-0.1413612507156125,-0.3262603116625833,-1.407655399431099,0.0,1.0,0.0,0.0
0.0,-0.165082978614349,-1.271492933239438,-0.5690062087147243,0.2427568092582434,-1.2813150919508964,0.8618090368492521,-2.0929423212672984,-1.9335929424352585,-1.151414716667759,0.1892879419695087,-1.1992799575498982,1.9784875675018976,0.1017621583289855,1.0,0.0,0.0,0.0
1.0,1.413883076711109,0.5374029842590458,-0.9882631344266236,0.5073300944916467,-0.9013139841991452,-1.3743932347771766,0.9046567179136168,0.9931962206955056,-0.3244141875771095,-0.824041421136865,-0.3643227177376182,-1.2079066043328697,0.8035932520645661,0.0,1.0,0.0,0.0
0.0,-1.6587043531023855,0.5449222422925861,0.9443836800168046,0.4256986676427728,2.1243302698172677,1.1243009914956312,0.1456798431150982,1.0444316567891656,1.177684385396475,0.6533233267564637,1.5864668364737664,-0.0560965738807244,-1.6922334867540196,0.0,0.0,1.0,0.0
